,workclass,fnlwgt,education,education-num,hours-per-week,marital-status,occupation,relationship,race,sex,native-country,capital-gain,capital-loss,target,xy,ground_truth,prob
28277,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
28278,1,1,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.00625
28279,1,1,1,0,1,0,0,1,0,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0,0.21428571428571427
28280,1,1,0,0,0,1,1,0,1,1,1,0,0,1,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.023255813953488372
28281,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.008064516129032258
28282,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
28283,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
28284,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28285,0,1,1,0,1,0,0,1,1,0,1,0,0,0,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.14285714285714285
28286,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.43783783783783786
28287,0,0,1,1,1,1,1,0,1,1,1,0,0,0,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.05
28288,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
28289,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
28290,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.003278688524590164
28291,1,1,1,1,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0136986301369863
28292,1,0,1,1,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.15859030837004406
28293,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.10423452768729642
28294,0,1,1,1,1,0,1,1,1,0,1,1,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
28295,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0)",0,0.04
28296,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.04371584699453552
28297,1,0,0,0,1,0,0,1,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0,0.05042016806722689
28298,1,1,1,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28299,1,0,1,0,1,1,0,0,1,1,0,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.06666666666666667
28300,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28301,0,0,1,1,1,0,1,1,1,0,0,0,0,1,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1)",1,1.0
28302,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28303,1,0,0,0,0,1,0,0,1,1,1,0,1,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0)",0,0.1
28304,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28305,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28306,1,0,0,0,1,0,0,1,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0,0.05042016806722689
28307,0,1,1,0,0,1,1,0,1,0,1,0,0,0,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.2
28308,1,0,1,0,1,0,0,1,1,0,1,0,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28309,1,0,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.003484320557491289
28310,0,1,0,0,1,0,0,1,1,0,1,0,0,1,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28311,1,0,1,0,0,1,0,0,1,1,1,0,0,1,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.020618556701030927
28312,1,1,1,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28313,1,1,1,0,1,0,1,1,1,1,1,0,0,1,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",0,0.8
28314,0,1,0,0,1,0,1,1,1,0,1,0,0,0,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.15384615384615385
28315,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28316,1,0,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008130081300813009
28317,1,1,0,0,1,0,0,1,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0,0.07971014492753623
28318,0,1,1,1,1,0,1,1,0,0,1,1,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1)",1,1.0
28319,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0034129692832764505
28320,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28321,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28322,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.42911877394636017
28323,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,0.03225806451612903
28324,1,0,1,1,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.01694915254237288
28325,0,0,1,1,1,0,1,1,1,0,1,1,0,0,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",1,0.8181818181818182
28326,1,1,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.3472222222222222
28327,1,1,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.14798206278026907
28328,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.011764705882352941
28329,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28330,1,0,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.006896551724137931
28331,1,0,0,0,0,1,0,0,1,1,1,0,0,1,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.02857142857142857
28332,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28333,1,0,0,0,0,1,1,0,1,1,1,0,1,0,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0)",0,0.2
28334,1,1,1,0,0,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.12903225806451613
28335,1,1,1,1,1,0,1,1,0,0,0,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0)",0,0.3181818181818182
28336,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.012195121951219513
28337,0,1,1,0,1,0,0,1,1,0,1,0,1,1,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1)",1,1.0
28338,1,1,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.3472222222222222
28339,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.42911877394636017
28340,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.10423452768729642
28341,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28342,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28343,1,1,1,1,1,0,0,1,1,0,0,0,0,0,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.12903225806451613
28344,1,1,0,0,0,0,0,1,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0,0.05555555555555555
28345,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.003278688524590164
28346,0,0,0,0,1,0,1,1,1,0,1,0,0,1,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28347,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.003278688524590164
28348,0,0,1,0,1,0,1,1,1,0,1,0,1,1,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
28349,0,0,1,1,1,0,1,1,1,0,1,1,0,0,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",1,0.8181818181818182
28350,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.007936507936507936
28351,1,0,1,0,0,1,0,0,0,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.029411764705882353
28352,1,0,0,0,0,1,1,0,1,1,1,0,0,1,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.11320754716981132
28353,1,0,1,1,1,1,0,0,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.007142857142857143
28354,1,0,1,1,0,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28355,1,0,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.043795620437956206
28356,1,1,0,0,0,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.018018018018018018
28357,1,1,0,0,1,1,0,0,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.013986013986013986
28358,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007751937984496124
28359,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.0907563025210084
28360,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.057692307692307696
28361,0,0,1,0,0,1,1,0,1,1,1,0,0,0,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.125
28362,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28363,0,0,1,0,1,0,1,1,1,0,1,0,0,1,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28364,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
28365,1,0,0,0,0,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03067484662576687
28366,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28367,1,1,0,0,0,0,0,1,1,1,1,0,0,1,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0,0.35
28368,1,0,1,1,1,0,1,1,1,0,1,1,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",0,0.7471264367816092
28369,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.43783783783783786
28370,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
28371,1,0,0,0,1,0,1,1,1,0,1,0,0,1,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28372,1,1,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.07718120805369127
28373,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28374,1,1,0,0,1,0,0,1,0,0,1,0,1,0,"(1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0,0.5
28375,1,1,1,0,0,1,0,0,1,1,1,0,0,1,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.031746031746031744
28376,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004807692307692308
28377,1,1,1,1,1,1,1,0,1,1,1,0,1,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0)",0,0.058823529411764705
28378,1,1,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",1,0.07718120805369127
28379,1,1,1,1,1,0,1,1,1,0,1,0,1,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
28380,1,0,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.022727272727272728
28381,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28382,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28383,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.02631578947368421
28384,1,1,1,1,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.010416666666666666
28385,1,0,0,0,1,0,1,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.16783216783216784
28386,1,1,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.0045045045045045045
28387,1,0,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.06925207756232687
28388,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
28389,1,1,0,0,1,0,1,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28390,0,1,1,0,1,0,0,1,1,0,1,0,0,0,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.14285714285714285
28391,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.011764705882352941
28392,1,0,1,1,1,1,0,0,1,0,1,0,1,0,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0)",0,0.25
28393,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28394,1,0,1,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004201680672268907
28395,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,0.03225806451612903
28396,1,0,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.003484320557491289
28397,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.10423452768729642
28398,1,1,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.019230769230769232
28399,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0030864197530864196
28400,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.11764705882352941
28401,1,1,0,0,1,0,0,1,1,1,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0,0.08333333333333333
28402,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.018292682926829267
28403,1,0,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.003125
28404,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
28405,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.43783783783783786
28406,0,0,0,0,1,1,0,0,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.03333333333333333
28407,1,0,1,0,1,1,0,0,1,1,1,1,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0)",0,0.1
28408,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
28409,1,1,0,0,1,1,1,0,0,1,1,0,0,1,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1)",0,0.1
28410,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
28411,0,1,0,0,1,1,0,0,1,0,1,0,0,0,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.043478260869565216
28412,1,0,1,0,1,0,1,1,1,1,1,0,0,0,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",0,0.1
28413,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28414,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0034129692832764505
28415,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
28416,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.04371584699453552
28417,1,0,1,0,1,0,0,1,1,0,1,1,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
28418,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
28419,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.07075471698113207
28420,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.006134969325153374
28421,1,0,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.00980392156862745
28422,1,0,0,0,1,1,0,0,0,1,0,0,0,1,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1)",0,0.16666666666666666
28423,1,1,0,0,1,0,0,1,1,0,1,0,1,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.2702702702702703
28424,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004807692307692308
28425,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.057692307692307696
28426,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
28427,0,0,1,1,1,1,1,0,1,1,1,0,0,0,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.05
28428,1,0,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
28429,1,1,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.03007518796992481
28430,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004807692307692308
28431,1,0,1,0,0,1,1,0,0,1,0,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0)",0,0.16666666666666666
28432,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
28433,1,1,1,1,1,0,1,1,0,0,0,0,1,0,"(1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0)",1,1.0
28434,1,0,1,1,0,1,1,0,0,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0625
28435,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002197802197802198
28436,1,0,1,0,0,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.058823529411764705
28437,1,0,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.006896551724137931
28438,1,0,1,1,0,0,0,1,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0,0.09090909090909091
28439,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.075
28440,1,1,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.011363636363636364
