,workclass,fnlwgt,education,education-num,hours-per-week,marital-status,occupation,relationship,race,sex,native-country,capital-gain,capital-loss,target,xy,ground_truth,prob
30118,1,1,1,1,1,0,1,1,1,0,1,1,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",1,0.6666666666666666
30119,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30120,1,1,1,0,1,1,0,0,1,1,1,0,0,1,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.12
30121,1,1,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007462686567164179
30122,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.006097560975609756
30123,0,0,0,0,1,0,0,1,1,0,1,1,0,1,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
30124,1,1,0,0,1,1,1,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.016666666666666666
30125,1,1,1,0,1,1,1,0,1,1,1,1,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0)",0,0.2
30126,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0025906735751295338
30127,1,1,1,1,1,1,1,0,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1)",1,1.0
30128,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.23195876288659795
30129,1,0,1,1,1,0,1,1,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",1,0.9625
30130,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30131,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007462686567164179
30132,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0047169811320754715
30133,1,0,0,0,1,1,1,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.007518796992481203
30134,0,0,0,0,1,1,0,0,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.011363636363636364
30135,1,0,1,0,1,1,0,0,0,1,0,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0)",0,0.1
30136,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0034129692832764505
30137,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30138,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30139,1,1,0,0,0,1,1,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.021739130434782608
30140,1,0,1,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0033112582781456954
30141,1,1,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008620689655172414
30142,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30143,0,1,1,1,1,0,1,1,1,0,1,0,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30144,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
30145,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.05263157894736842
30146,1,1,0,0,1,1,0,0,1,0,1,1,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0)",0,0.038461538461538464
30147,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0036231884057971015
30148,1,0,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.00546448087431694
30149,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30150,1,1,1,1,0,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.01282051282051282
30151,1,1,1,0,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.056910569105691054
30152,1,0,1,1,1,0,1,1,0,0,0,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1)",1,1.0
30153,1,1,0,0,0,0,0,1,1,1,1,0,0,1,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0,0.6363636363636364
30154,1,1,1,0,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.056910569105691054
30155,0,1,0,0,0,0,0,1,1,0,1,0,0,0,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03333333333333333
30156,1,0,0,0,0,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.024691358024691357
30157,1,0,1,1,1,0,1,1,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",0,0.027777777777777776
30158,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0034129692832764505
30159,1,0,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.02040816326530612
30160,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
30161,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.04
30162,1,0,0,0,1,1,0,0,1,0,1,1,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0)",0,0.09523809523809523
30163,1,0,1,1,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.017341040462427744
30164,1,0,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.0025188916876574307
30165,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30166,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
30167,1,0,0,0,0,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.024691358024691357
30168,1,0,1,1,1,1,1,0,0,1,0,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0)",0,0.05555555555555555
30169,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30170,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.011299435028248588
30171,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30172,1,1,0,0,0,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.00909090909090909
30173,1,1,1,1,1,0,1,1,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",0,0.06666666666666667
30174,1,1,1,1,1,1,1,0,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)",1,1.0
30175,1,0,1,1,0,1,0,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.010869565217391304
30176,0,1,1,1,0,1,1,0,1,0,1,0,0,0,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.09090909090909091
30177,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
30178,0,1,0,0,1,0,0,1,1,0,1,0,1,0,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.25
30179,0,0,1,0,0,1,1,0,1,0,1,0,0,0,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.1
30180,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.04844290657439446
30181,1,0,1,0,1,1,0,0,0,1,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.0125
30182,0,1,1,1,0,0,1,1,1,0,1,0,1,1,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
30183,1,1,1,0,0,1,0,0,0,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.02564102564102564
30184,1,1,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008620689655172414
30185,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
30186,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
30187,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.006329113924050633
30188,1,0,1,1,0,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30189,1,0,1,1,1,1,1,0,1,1,0,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0)",0,0.04
30190,1,1,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.007692307692307693
30191,0,0,0,0,1,0,0,0,1,0,1,1,0,0,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0,0.5
30192,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30193,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0047169811320754715
30194,0,0,0,0,1,0,0,1,1,0,1,0,0,1,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30195,1,1,1,0,1,1,0,0,1,0,0,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.0625
30196,1,1,1,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.005291005291005291
30197,1,0,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.02040816326530612
30198,1,1,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.0034482758620689655
30199,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0038910505836575876
30200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0,0.3333333333333333
30201,1,1,0,0,1,0,0,1,1,0,1,1,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0,0.1
30202,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
30203,1,0,1,0,1,0,0,1,1,0,1,1,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
30204,1,1,0,0,1,0,0,1,1,0,1,1,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0,0.1
30205,1,0,1,1,1,0,1,1,1,0,1,0,1,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0)",1,0.6923076923076923
30206,1,1,1,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.005291005291005291
30207,1,1,1,0,0,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.06896551724137931
30208,1,0,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.003125
30209,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.014285714285714285
30210,0,1,1,1,1,0,0,1,1,0,1,0,0,0,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.038461538461538464
30211,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.05263157894736842
30212,1,1,1,1,1,1,1,0,1,1,1,1,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1)",1,0.9032258064516129
30213,0,0,1,0,1,1,1,0,1,1,1,0,0,0,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.1
30214,1,1,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008620689655172414
30215,1,1,1,0,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30216,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
30217,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30218,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30219,1,0,1,0,0,0,1,1,1,0,1,1,0,0,"(1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0)",0,0.6666666666666666
30220,1,0,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.006211180124223602
30221,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30222,1,0,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.02040816326530612
30223,1,0,1,0,1,1,0,0,1,0,1,0,1,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0)",0,0.09090909090909091
30224,0,1,0,0,1,1,1,0,1,0,1,0,0,0,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.045454545454545456
30225,1,0,1,0,0,1,0,0,1,0,1,0,1,0,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0)",0,0.25
30226,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0047169811320754715
30227,1,0,1,0,0,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",1,0.125
30228,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0025906735751295338
30229,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0036231884057971015
30230,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",0,0.07692307692307693
30231,1,0,1,1,0,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.06976744186046512
30232,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.02564102564102564
30233,0,0,1,0,0,0,1,1,1,0,1,0,0,0,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.18181818181818182
30234,1,0,0,0,1,1,0,0,0,1,1,1,0,1,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1)",1,1.0
30235,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30236,1,1,1,1,0,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.01282051282051282
30237,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
30238,1,0,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007633587786259542
30239,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30240,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
30241,1,1,0,0,0,1,1,0,0,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.03571428571428571
30242,0,0,1,0,1,0,0,1,1,0,1,0,0,0,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.05714285714285714
30243,1,0,0,0,1,1,1,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.007518796992481203
30244,0,1,1,1,1,0,1,1,1,0,1,1,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
30245,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
30246,1,1,1,1,1,0,1,1,1,1,1,0,1,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1)",1,1.0
30247,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.04844290657439446
30248,1,0,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
30249,1,0,1,0,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30250,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0036231884057971015
30251,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0047169811320754715
30252,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.04844290657439446
30253,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.20912547528517111
30254,1,1,0,0,1,1,1,0,1,0,1,1,0,1,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1)",1,1.0
30255,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30256,1,1,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.028268551236749116
30257,1,1,1,1,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006896551724137931
30258,1,0,1,0,1,0,1,1,1,0,1,0,1,1,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
30259,1,1,0,0,1,0,0,1,0,0,1,1,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1)",1,1.0
30260,0,0,1,1,1,1,1,0,1,0,1,0,0,0,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.06382978723404255
30261,1,0,1,0,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.013333333333333334
30262,1,0,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.02962962962962963
30263,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.01990049751243781
30264,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
30265,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
30266,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
30267,1,1,1,0,0,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.0196078431372549
30268,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
30269,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30270,1,1,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0594059405940594
30271,1,0,1,1,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.01694915254237288
30272,1,1,0,0,0,0,0,0,0,1,0,0,0,1,"(1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0,0.5
30273,1,0,0,0,1,0,1,1,1,0,1,0,1,1,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
30274,0,0,0,0,1,1,1,0,1,0,0,0,0,0,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0)",0,0.5
30275,1,1,0,0,0,1,1,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.021739130434782608
30276,1,1,1,0,1,1,1,0,1,1,0,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0)",0,0.0625
30277,1,1,1,0,1,0,0,1,1,1,1,1,0,1,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1)",1,1.0
30278,1,1,0,0,0,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.010752688172043012
30279,1,1,1,1,1,1,1,0,1,0,0,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0)",0,0.047619047619047616
30280,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
30281,1,0,1,1,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.02040816326530612
